Rank,Coin Name,Symbol,Price,1h,24h,7d,30d,24h Volume,Circulating Supply,Total Supply,Market Cap,volatility_1h_30d,volume_to_marketcap,circulating_to_total_supply,momentum_diff_7d_30d
1877.0,Treecle,TRCL,0.025667746748577795,-1.1,5.2,4.8,-6.6,162153.0,996547634.0,997000000.0,1573286.0,-5.5,0.10306644818551744,0.9995462728184553,11.399999999999999
1878.0,WOM Protocol,WOM,0.019802627296179712,-0.4,-2.5,-1.9,2.7,397226.0,100007450.0,1000000000.0,1571089.0,3.1,0.2528348171236639,0.10000745,-4.6
1879.0,Modefi,MOD,0.09531017980432487,0.0,-1.1,-1.9,14.1,43602.0,16076764.0,22000000.0,1569704.0,14.1,0.027777211499747722,0.730762,-16.0
1880.0,Cardstack,CARD,0.03922071315328129,0.0,-0.2,-7.5,-3.6,492.0,2999311734.0,6000000000.0,1562457.0,-3.6,0.00031488866573608105,0.499885289,-3.9
1881.0,MiamiCoin,MIA,0.019802627296179712,0.0,-1.1,-1.9,14.1,43602.0,5933651908.0,5930000000.0,2192502.0,14.1,0.019886868974349853,1.0006158360876898,-16.0
1882.0,ALL.ART,AART,0.06203539091945264,0.6,-0.9,30.4,50.8,112413.0,1507658911.0,5000000000.0,1551993.0,50.199999999999996,0.07243138338897147,0.3015317822,-20.4
1883.0,Proteo DeFi,PROTEO,0.22314355131420976,-0.4,0.2,-9.9,39.7,50618.0,6110419.0,9820000.0,1544621.0,40.1,0.032770498394104446,0.6222422606924644,-49.6
1884.0,Quadency,QUAD,0.009950330853168083,0.0,-1.1,-1.9,14.1,43602.0,250073195.0,399000000.0,1507915.0,14.1,0.02891542295155894,0.6267498621553885,-16.0
1885.0,Hiblocks,HIBS,0.019802627296179712,0.1,0.1,3.0,1.6,41085.0,11875091352.0,250000000.0,1538019.0,1.5,0.026712933975458042,47.500365408,1.4
1886.0,SuiPad,SUIP,0.0295588022415444,-1.0,-3.4,-17.5,114.6,344505.0,45426000.0,100000000.0,1537213.0,115.6,0.2241101265732205,0.45426,-132.1
1887.0,Interport Token,ITP,0.3852624007906449,0.0,-1.1,-1.9,14.1,43602.0,4660837.0,150000000.0,1866800.0,14.1,0.023356545961002787,0.031072246666666668,-16.0
1888.0,NAOS Finance,NAOS,0.019802627296179712,-0.1,-7.4,-5.2,52.8,69068.0,83256401.0,218000000.0,1530195.0,52.9,0.04513673093952078,0.38191009633027523,-58.0
1889.0,Cheems Inu [NEW],CINU,0.019802627296179712,0.0,12.3,7.4,13.7,3.98,5536450065.0,9680000000.0,1526657.0,13.7,2.60700340679013e-06,0.5719473207644629,-6.299999999999999
1890.0,Planq,PLQ,0.019802627296179712,-0.3,1.1,-7.2,17.7,85409.0,65237123.0,121000000.0,1528526.0,18.0,0.05587670736382633,0.5391497768595042,-24.9
1891.0,Tethys Finance,TETHYS,0.1310282624064041,0.6,1.8,-8.4,55.3,6592.0,10643093.0,10600000.0,1527588.0,54.699999999999996,0.004315299675043271,1.0040653773584907,-63.699999999999996
1892.0,Star,STAR,0.688134638736401,0.0,0.3,-0.1,-0.4,94436.0,1525265.0,1530000.0,1512104.0,-0.4,0.06245337622279949,0.9969052287581699,0.30000000000000004
1893.0,Basilisk,BSX,0.12927233570413915,-3.7,-0.4,-13.7,18.1,11273.0,23572982386.0,49000000000.0,1502197.0,21.8,0.007504341973789057,0.4810812731836735,-31.8
1894.0,Mover,MOVE,0.16551443847757338,-0.1,25.4,24.1,26.1,15189.0,8493381.0,9970000.0,1501805.0,26.200000000000003,0.010113829691604436,0.851893781344032,-2.0
1895.0,Niftyx Protocol,SHROOM,0.0295588022415444,0.1,3.5,19.5,60.6,23284.0,51386058.0,65599999.99999999,1496403.0,60.5,0.015559979497501675,0.7833240548780489,-41.1
1896.0,POOH,POOH,0.23901690047049992,1.0,-0.2,-12.5,13.3,200426.0,420690000000000.0,250000000.0,1495433.0,12.3,0.1340253959889878,1682760.0,-25.8
1897.0,BlockWallet,BLANK,0.039220713153281295,0.2,2.3,-4.4,18.7,101043.0,41574316.0,125000000.0,1492451.0,18.5,0.06770272524860113,0.332594528,-23.1
1898.0,DefiBox,BOX,0.4574248470388754,0.5,-1.7,2.8,17.1,17085.0,2604568.0,2600000.0,1490379.0,16.6,0.011463527062579384,1.001756923076923,-14.3
1899.0,Teritori,TORI,0.009950330853168083,-0.5,0.4,-9.6,130.5,1037.0,210128912.0,488000000.0,1488362.0,131.0,0.0006967390997620203,0.43059203278688524,-140.1
1900.0,Obortech,OBOT,0.009950330853168083,0.0,-31.8,-6.4,4.2,148.0,197500000.0,300000000.0,1480541.0,4.2,9.996345930305206e-05,0.6583333333333333,-10.600000000000001
1901.0,Young Boys Fan Token,YBO,0.3920420877760237,-0.6,-2.6,-8.8,25.7,10530.0,3080227.0,5000000.0,1480270.0,26.3,0.0071135671195119805,0.6160454,-34.5
1902.0,Bluelight,KALE,0.01980262729617971,0.0,0.2,-0.2,-0.2,18138.0,1479166660.0,10000000000.0,1479435.0,-0.2,0.012260085775988807,0.147916666,0.0
1903.0,Vexanium,VEX,0.011928570865273802,-0.7,-5.1,-3.6,6.3,21196.0,1000995505.0,1050000000.0,1473180.0,7.0,0.014387922724989479,0.9533290523809523,-9.9
1904.0,Seneca,SEN,0.23111172096338664,-1.3,8.9,-0.7,14.1,86720.0,5627167.0,61200000.0,1472032.0,15.4,0.058911762787765484,0.09194717320261438,-14.799999999999999
1905.0,PureFi,UFI,0.019802627296179712,-0.4,-1.0,6.2,57.6,61193.0,63902831.0,100000000.0,1470208.0,58.0,0.041622001784781475,0.63902831,-51.4
1906.0,PowBlocks,XPB,0.23901690047049992,-1.4,5.4,132.4,14.1,113519.0,5473814.0,40000000.0,1470139.0,15.5,0.07721650809889405,0.13684535,118.30000000000001
1907.0,Noahswap,NOAH,0.23901690047049992,-2.3,0.2,28.9,163.4,4583.0,5473011.0,500000000.0,1465698.0,165.70000000000002,0.003126837861551288,0.010946022,-134.5
1908.0,PUTinCoin,PUT,0.011928570865273802,-0.2,-1.5,8.3,3.3,971.0,2196675110.0,22300000000.0,1462930.0,3.5,0.000663736474062327,0.09850561031390134,5.000000000000001
1909.0,Auto,AUTO,2.9967317738870745,-1.5,-11.0,2.7,100.5,48332.0,76503.0,80600.0,1454925.0,102.0,0.033219581765383095,0.9491687344913151,-97.8
1910.0,Zipmex,ZMT,0.019802627296179712,-0.6,-11.3,-7.9,-6.7,41937.0,88573083.0,200000000.0,1452254.0,-6.1000000000000005,0.0288771798872649,0.442865415,-1.2000000000000002
1911.0,Kambria,KAT,0.06203539091945264,-0.1,-15.1,-36.6,-37.3,49282.0,1595256718.0,5000000000.0,1441937.0,-37.199999999999996,0.03417763744185772,0.3190513436,0.6999999999999957
1912.0,ZeroSwap,ZEE,0.019802627296179712,-6.0,-16.0,2.7,100.7,610813.0,74269841.0,100000000.0,1438736.0,106.7,0.424548353554787,0.74269841,-98.0
1913.0,Qrolli,QR,0.05448818528406974,-0.1,8.8,-23.5,-33.6,28945.0,3470678371.0,3500000000.0,1436612.0,-33.5,0.020148098442724967,0.9916223917142857,10.100000000000001
1914.0,ClearDAO,CLH,0.017839918128331,0.5,5.5,-7.5,123.4,145181.0,360320238.0,625000000.0,1434767.0,122.9,0.10118785837700477,0.5765123808,-130.9
1915.0,Neutrino System Base,NSBT,0.4054651081081644,0.4,2.8,-7.3,-6.0,57605.0,2834678.0,2830000.0,1418044.0,-6.4,0.04062285796491505,1.001653003533569,-1.2999999999999998
1916.0,Solidly,SOLID,0.173953307123438,-0.1,1.7,-22.0,-43.0,3698.0,7237856.0,81600000.0,1410042.0,-42.9,0.002622616914957143,0.08869921568627451,21.0
1917.0,AAG,AAG,0.019802627296179712,-0.4,-4.4,-2.4,33.0,106650.0,387622648.0,1000000000.0,1406858.0,33.4,0.07580722432541166,0.387622648,-35.4
1918.0,JulSwap,JULD,0.02176149178151269,-0.4,-13.4,-12.5,36.2,116306.0,592166808.0,800000000.0,1405312.0,36.6,0.08276169277711995,0.74020851,-48.7
1919.0,YESorNO,YON,0.12927233570413918,0.0,-1.1,-1.9,14.1,43602.0,0.0,2150000000.0,1759917.0,14.1,0.024775032004350207,0.0,-16.0
1920.0,Piccolo Inu,PINU,0.23901690047049992,-0.1,-1.2,2.6,14.0,2860.0,100000000000000.0,250000000.0,1404079.0,14.1,0.0020369224238807075,400000.0,-11.4
1921.0,Garlicoin,GRLC,0.019802627296179712,13.3,-8.6,9.1,11.4,291.0,68186123.0,69000000.0,1403275.0,-1.9000000000000004,0.00020737204040548003,0.9882046811594203,-2.3000000000000007
1922.0,UCX,UCX,0.0295588022415444,-0.2,0.1,0.7,-20.5,33237.0,44466926.0,1000000000.0,1402960.0,-20.3,0.023690625534584023,0.044466926,21.2
1923.0,Xaurum,XAUR,0.019802627296179712,0.3,-4.9,6.9,-11.0,29645.0,71186041.0,71200000.0,1401422.0,-11.3,0.021153514073562425,0.9998039466292135,17.9
1924.0,ElmoERC,ELMO,0.017839918128331002,-0.2,0.2,-11.1,-30.6,149712.0,340505550.0,341000000.0,1398793.0,-30.400000000000002,0.1070294175049489,0.99855,19.5
1925.0,Gravity Finance,GFI,0.04305948946044697,0.0,2.0,-10.4,-35.7,1877.0,1015869060.0,1200000000.0,1394670.0,-35.7,0.0013458380835609858,0.84655755,25.300000000000004
1926.0,Arcas,ARCAS,0.0295588022415444,-0.5,-20.9,-0.6,1590.6260000000068,66070.0,49345738.0,100000000.0,1394642.0,1591.1260000000068,0.0473741648394355,0.49345738,-1591.2260000000067
1927.0,LIT,LIT,0.12044615307586716,0.0,-1.1,-1.9,14.1,43602.0,51100000000.0,100000000000.0,1391482.0,14.1,0.03133493642030583,0.511,-16.0
1928.0,Megaton Finance,MEGA,0.16551443847757338,-0.6,-6.9,-2.5,16.3,129007.0,7828704.0,99700000.0,1393304.0,16.900000000000002,0.09259070525886669,0.07852260782347041,-18.8
1929.0,XP Network,XPNET,0.015873349156290146,-0.4,-5.1,13.6,-1.2,182293.0,572592903.0,1000000000.0,1390728.0,-0.7999999999999999,0.13107739255986792,0.572592903,14.799999999999999
1930.0,CoinMerge OS,CMOS,0.01587334915629015,-0.1,-0.7,-12.3,-25.4,9119.0,9761963350.0,10900000000.0,1390637.0,-25.299999999999997,0.006557426560633724,0.8955929678899083,13.099999999999998
1931.0,Vector Finance,VTX,0.06765864847381481,-0.7,-7.9,37.5,256.9,23916.0,18874048.0,18900000.0,1387520.0,257.59999999999997,0.017236508302583026,0.9986268783068784,-219.39999999999998
1932.0,Cosmic Universe Magic,MAGIC,0.019802627296179712,-0.2,-6.7,0.3,151.5,38042.0,63892060.0,65000000.0,1386627.0,151.7,0.02743491941235819,0.9829547692307692,-151.2
1933.0,XY Finance,XY,0.058268908123975775,5.4,0.7,19.6,66.1,52227.0,23600102.0,100000000.0,1386047.0,60.699999999999996,0.037680540414574686,0.23600102,-46.49999999999999
1934.0,Flute,FLUT,0.01390290516899142,0.0,-1.1,-1.9,14.1,43602.0,7691782253.0,10000000000.0,1351020.0,14.1,0.032273393436070524,0.7691782253,-16.0
1935.0,Cindicator,CND,0.01390290516899142,-0.1,37.9,-17.5,-15.2,3322.0,1929265176.0,2000000000.0,1382018.0,-15.1,0.002403731355163247,0.964632588,-2.3000000000000007
1936.0,Flooring Protocol μElemental,ΜELEM,0.06952606264861023,-0.1,1.9,-4.6,14.1,6798.0,1219000000.0,1220000000.0,1380208.0,14.2,0.0049253445857435985,0.9991803278688525,-18.7
1937.0,Source Protocol,SRCX,0.011928570865273802,-0.1,-0.1,-0.1,22.1,19108.0,293610653.0,295000000.0,1373542.0,22.200000000000003,0.0139114784986553,0.9952903491525423,-22.200000000000003
1938.0,Meerkat Shares,MSHARE,2.9616582932202395,-0.9,7.7,11.2,169.8,31162.0,74700.0,72000.0,1368032.0,170.70000000000002,0.02277870693083203,1.0375,-158.60000000000002
1939.0,Ojamu,OJA,0.019802627296179712,-0.1,-15.2,22.1,187.4,63553.0,80206963.0,100000000.0,1363848.0,187.5,0.046598301276975146,0.80206963,-165.3
1940.0,TrustFi Network,TFI,0.0295588022415444,-2.1,4.7,26.1,44.6,127109.0,45175193.0,99900000.0,1360783.0,46.7,0.09340872130236783,0.45220413413413413,-18.5
1941.0,Ziktalk,ZIK,0.01980262729617971,-0.1,1.7,-13.1,-12.8,1298.0,461757322.0,1000000000.0,1359533.0,-12.700000000000001,0.0009547396054380438,0.461757322,-0.29999999999999893
1942.0,BinaryX [OLD],BNX,0.5128236264286637,0.0,-1.1,-1.9,14.1,43602.0,2637764.0,5990000.0,1777616.0,14.1,0.024528357080494324,0.44036126878130216,-16.0
1943.0,TitanSwap,TITAN,0.009950330853168083,-0.4,-4.8,-24.4,-7.5,156128.0,100000000.0,10000000000.0,1341869.0,-7.1,0.1163511490316864,0.01,-16.9
1944.0,Metastrike,MTS,0.009950330853168083,0.7,20.8,69.1,210.1,178417.0,170556801.0,565000000.0,1337428.0,209.4,0.1334030691745649,0.3018704442477876,-141.0
1945.0,ArthSwap,ARSW,0.029558802241544408,0.1,-3.0,-1.7,69.3,28531.0,731365165.0,879000000.0,1336688.0,69.2,0.02134454711944747,0.8320422810011376,-71.0
1946.0,LiquidDriver,LQDR,0.27002713721306015,0.6,-2.9,-3.1,7.6,50623.0,4238737.0,250000000.0,1333583.0,7.0,0.03796014196341735,0.016954948,-10.7
1947.0,BitcoinPoS,BTCS,0.08617769624105233,0.3,-7.5,-1.6,-13.8,452.0,14236289.0,14200000.0,1329521.0,-14.100000000000001,0.000339972065127215,1.0025555633802816,12.200000000000001
1948.0,KCCPad,KCCPAD,0.02761516703297337,-0.5,-3.5,0.5,69.4,3119.0,316224544.0,316000000.0,1328627.0,69.9,0.002347536215958279,1.000710582278481,-68.9
1949.0,Elk Finance,ELK,0.09531017980432487,-0.1,-2.2,-3.1,27.6,28345.0,12760206.0,42400000.0,1316187.0,27.700000000000003,0.02153569363623862,0.3009482547169811,-30.700000000000003
1950.0,DAEX,DAX,0.07696104113612832,0.1,-2.6,-2.3,9.3,1220.0,354666702.0,2000000000.0,1315188.0,9.200000000000001,0.0009276240354991074,0.177333351,-11.600000000000001
1951.0,RadioShack,RADIO,0.011928570865273802,-0.2,-5.9,-8.6,7.7,12827.0,3438960410.0,14400000000.0,1314401.0,7.9,0.009758817894995515,0.2388166951388889,-16.3
1952.0,Connect Financial,CNFI,0.04879016416943201,0.0,-1.1,-1.9,14.1,43602.0,25000000.0,109000000.0,1310358.0,14.1,0.033274876026246264,0.22935779816513763,-16.0
1953.0,MOOI Network,MOOI,0.039220713153281295,0.0,4.7,5.5,3.5,3638.0,32001966.0,1000000000.0,1309585.0,3.5,0.0027779792835134795,0.032001966,2.0
1954.0,Dope Wars Paper,PAPER,0.0916671885258238,-0.2,-2.8,-2.0,14.8,1435.0,907727033.0,1410000000.0,1308089.0,15.0,0.0010970201568853495,0.6437780375886525,-16.8
1955.0,DEEPSPACE,DPS,0.019802627296179712,0.5,-7.4,10.0,61.8,18069.0,55507721.0,89100000.0,1303017.0,61.3,0.013867048549635193,0.622982278338945,-51.8
1956.0,Sifchain,EROWAN,0.01390290516899142,0.0,9.1,24.9,57.0,67065.0,2509546665.0,3000000000.0,1300294.0,57.0,0.05157679724739175,0.836515555,-32.1
1957.0,Colony Avalanche Index,CAI,4.845131522228461,-0.2,-5.0,-7.4,76.5,2542.0,10206.0,3140.0,1298728.0,76.7,0.001957299757916977,3.2503184713375797,-83.9
1958.0,Olyverse,OLY,0.011928570865273802,-0.1,4.9,-0.8,-0.4,26672.0,2147581906.0,5000000000.0,1298496.0,-0.30000000000000004,0.02054068707181231,0.4295163812,-0.4
1959.0,BlocX,BLX,0.02176149178151269,2.1,2.6,-18.2,242.4,16685.0,938183388.0,938000000.0,1298232.0,240.3,0.012852094232771954,1.0001955095948827,-260.6
1960.0,Grumpy Cat,GRUMPYCAT,0.23901690047049992,0.6,-7.3,-7.8,-62.1,113483.0,391655503715679.0,250000000.0,1298114.0,-62.7,0.08742144372528145,1566622.014862716,54.300000000000004
1961.0,Charged Particles,IONX,0.019802627296179712,-0.9,-7.9,-11.6,23.6,659870.0,79878024.0,100000000.0,1297357.0,24.5,0.5086263842566079,0.79878024,-35.2
1962.0,NXT,NXT,0.025667746748577795,3.2,-8.0,-15.0,-13.0,32460.0,998999942.0,1000000000.0,1296915.0,-16.2,0.02502862562311331,0.998999942,-2.0
1963.0,Aston Martin Cognizant Fan Token,AM,0.46373401623214017,-0.5,-2.8,-5.3,3.3,87487.0,2170328.0,10000000.0,1290381.0,3.8,0.06779935538418498,0.2170328,-8.6
1964.0,Position,POSI,0.019802627296179712,0.0,-0.2,-7.2,-17.1,38767.0,60660532.0,250000000.0,1289921.0,-17.1,0.030053778487209682,0.242642128,9.900000000000002
1965.0,Brazil National Football Team Fan Token,BFT,0.04879016416943201,-0.4,-2.4,31.6,24.6,55851.0,28480368.0,28500000.0,1285592.0,25.0,0.043443798654627594,0.9993111578947368,7.0
1966.0,Tomb Shares,TSHARE,3.521938999358284,0.6,-8.3,-30.6,-21.5,1219.0,39128.0,65600.0,1285359.0,-22.1,0.000948373178232696,0.5964634146341463,-9.100000000000001
1967.0,SpaceDawgs,DAWGS,0.3045391895182038,-0.1,5.3,30.6,870.1,1813.0,758888726200.0,250000000.0,1281606.0,870.2,0.00141463132975345,3035.5549048,-839.5
1968.0,FlatQube,QUBE,0.3852624007906449,0.7,25.1,177.7,37.4,2048.0,2739528.0,14900000.0,1279285.0,36.699999999999996,0.001600894249522194,0.18386093959731545,140.29999999999998
1969.0,SpiritSwap,SPIRIT,0.009950330853168083,0.0,-4.0,38.8,196.7,106924.0,420639499.0,1000000000.0,1279154.0,196.7,0.08358962251613175,0.420639499,-157.89999999999998
1970.0,Digix Gold,DGX,3.923160749838602,-0.1,-2.2,0.9,2.0,38.45,25792.0,15400.0,1278004.0,2.1,3.0085977821665662e-05,1.6748051948051947,-1.1
1971.0,Feisty Doge NFT,NFD,0.1362776182925478,0.0,1.8,-2.1,11.4,2345.0,56042983567.0,100000000000.0,1272359.0,11.4,0.0018430332948483879,0.56042983567,-13.5
1972.0,tSILVER,TXAG,0.5007752879124893,0.6,0.4,-0.2,-1.1,2196.0,1979484.0,1980000.0,1276971.0,-1.7000000000000002,0.0017196944958029587,0.9997393939393939,0.9000000000000001
1973.0,DinoX,DNXC,0.009950330853168083,0.0,-1.1,-5.9,37.2,46653.0,160000000.0,160000000.0,1270701.0,37.2,0.036714380487620615,1.0,-43.1
1974.0,Wagie Bot,WAGIEBOT,0.12221763272424921,-0.3,-1.0,-24.1,-13.6,278057.0,9500000.0,10000000.0,1269014.0,-13.299999999999999,0.21911263390317207,0.95,-10.500000000000002
1975.0,HarryPotterTrumpHomerSimpson777Inu,ETHEREUM,0.025667746748577795,-0.1,1.0,-7.1,-11.8,2088.0,989484749.0,989000000.0,1262053.0,-11.700000000000001,0.0016544471587167891,1.000490140546006,4.700000000000001
1976.0,Paladin,PAL,0.10436001532424277,0.0,-1.1,-1.9,14.1,43602.0,11099978.0,50000000.0,1266247.0,14.1,0.03443404012013454,0.22199956,-16.0
1977.0,Y2K,Y2K,0.43178241642553783,0.4,3.0,-2.1,23.5,16487.0,2349490.0,20000000.0,1258362.0,23.1,0.013101953174046896,0.1174745,-25.6
1978.0,Perpy Finance,PRY,0.035367143837291316,-0.4,5.9,-1.4,32.2,19053.0,297900017.0,1000000000.0,1257037.0,32.6,0.015157071748882492,0.297900017,-33.6
1979.0,Belt,BELT,0.06765864847381481,-0.5,-8.0,-5.9,7.0,8887.0,16830452.0,33299999.999999996,1253064.0,7.5,0.007092215561216347,0.505418978978979,-12.9
1980.0,Vesta Stable,VST,0.6931471805599453,0.0,0.1,0.1,0.1,10260.0,1253589.0,1250000.0,1252764.0,0.1,0.008189890514095233,1.0028712,0.0
1981.0,Avocado DAO,AVG,0.0295588022415444,0.4,3.1,18.8,93.2,36227.0,44698459.0,1000000000.0,1250146.0,92.8,0.028978215344447767,0.044698459,-74.4
1982.0,Biconomy Exchange Token,BIT,0.2151113796169455,0.0,-2.1,-0.4,-0.4,64427.0,369076903101.0,250000000.0,1245500.0,-0.4,0.051727820152549175,1476.307612404,0.0
1983.0,PintSwap,PINT,0.009950330853168083,2.2,21.5,10.5,77.9,23242.0,131585104.0,1000000000.0,1245627.0,75.7,0.018658876212541958,0.131585104,-67.4
1984.0,BAI Stablecoin,BAI,0.6981347220709844,0.9,1.2,0.6,0.4,26221.0,1229686.0,1230000.0,1242038.0,-0.5,0.021111270347606112,0.9997447154471545,0.19999999999999996
1985.0,THX Network,THX,0.039220713153281295,0.0,1.0,-2.0,10.4,6433.0,31692501.0,100000000.0,1241841.0,10.4,0.005180212281604489,0.31692501,-12.4
1986.0,VEMP,VEMP,0.02761516703297337,-0.2,-2.7,-18.8,-2.2,446273.0,259640332.0,808000000.0,1241429.0,-2.0,0.359483305126592,0.32133704455445544,-16.6
1987.0,EvidenZ,BCDT,0.0295588022415444,1.0,3.9,-0.7,-13.7,25136.0,35765781.0,40800000.0,1241366.0,-14.7,0.02024866155509334,0.8766122794117647,13.0
1988.0,TenX,PAY,0.009950330853168083,1.9,-7.0,-14.0,6.5,42433.0,118141601.0,205000000.0,1233288.0,4.6,0.034406399802803564,0.5763004926829268,-20.5
1989.0,Revolt 2 Earn,RVLT,0.23901690047049992,0.9,1.1,48.4,58.0,602.0,65071523369093.0,250000000.0,1231397.0,57.1,0.00048887564286741,260286.093476372,-9.600000000000001
1990.0,AICHAIN,AIT,0.04305948946044697,0.5,-1.3,0.9,14.8,5596.0,626129652.0,2100000000.0,1230429.0,14.3,0.004548007239751339,0.29815697714285716,-13.9
1991.0,Idena,IDNA,0.019802627296179712,-0.6,-2.6,16.8,35.3,31199.0,66000712.0,250000000.0,1226903.0,35.9,0.025429068149641822,0.264002848,-18.499999999999996
1992.0,Hex Orange Address,HOA,0.009950330853168083,0.6,12.8,0.5,46.4,26326.0,150166853.0,150000000.0,1226289.0,45.8,0.021468022627618776,1.0011123533333333,-45.9
1993.0,Hord,HORD,0.009950330853168083,-0.5,-2.7,-5.7,47.0,58826.0,99961388.0,320000000.0,1225146.0,47.5,0.04801550182590483,0.3123793375,-52.7
1994.0,Revolve Games,RPG,0.019802627296179712,-0.8,-12.3,-16.6,45.6,16266.0,57033164.0,95000000.0,1220469.0,46.4,0.013327663381863857,0.6003490947368421,-62.2
1995.0,SHOPX,SHOPX,0.009950330853168083,0.4,-0.4,12.9,12.1,155226.0,161650222.0,500000000.0,1217452.0,11.7,0.12750071460722887,0.323300444,0.8000000000000007
1996.0,OneArt,1ART,0.009950330853168083,0.1,-7.5,-19.0,-9.7,42093.0,202342004.0,250000000.0,1217393.0,-9.799999999999999,0.034576344697234175,0.809368016,-9.3
1997.0,EpiK Protocol,AIEPK,0.009950330853168083,-1.4,-1.6,31.5,90.5,114664.0,155106967.0,400000000.0,1214037.0,91.9,0.09444852175016083,0.3877674175,-59.0
1998.0,Spain National Football Team Fan Token,SNFT,0.04879016416943201,2.3,7.6,33.1,32.3,110129.0,22903472.0,22900000.0,1212241.0,29.999999999999996,0.09084744700105012,1.000151615720524,0.8000000000000043
1999.0,Tidal Finance,TIDAL,0.011928570865273802,0.3,18.8,4.5,81.5,266084.0,5998883318.0,19800000000.0,1212304.0,81.2,0.21948620148081668,0.30297390494949494,-77.0
2000.0,XSwap Protocol,XSP,0.011928570865273802,-0.1,-4.2,-1.6,9.6,3046.0,2397019873.0,13000000000.0,1206457.0,9.7,0.002524748084681012,0.18438614407692308,-11.2
2001.0,LGCY Network,LGCY,0.017839918128331,0.1,-3.1,-8.7,-15.9,56888.0,12305592497.0,100000000000.0,1200965.0,-16.0,0.04736857443805606,0.12305592497,7.200000000000001
2002.0,Pillar,PLR,0.02761516703297337,0.0,13.5,3.2,20.4,585.0,259348201.0,800000000.0,1200782.0,20.4,0.00048718251939152985,0.32418525125,-17.2
2003.0,ZeroLiquid,ZERO,0.14842000511827327,2.1,-5.9,-5.0,2.6,54937.0,7723302.0,80300000.0,1199804.0,0.5,0.04578831209097486,0.09618059775840598,-7.6
2004.0,Plasma Finance,PPAY,0.025667746748577795,-0.1,-1.4,12.5,-9.9,617.0,950000000.0,1000000000.0,1199366.0,-9.8,0.0005144384616539071,0.95,22.4
2005.0,Decentral Games ICE,ICE,0.03343477608623739,0.7,-3.4,-7.2,0.3,14296.0,398325652.0,411000000.0,1197288.0,-0.39999999999999997,0.011940318453037198,0.9691621703163017,-7.5
2006.0,Agave,AGVE,3.7857792788538958,0.5,2.2,22.9,51.2,6819.0,27800.0,100000.0,1195382.0,50.7,0.005704452635224556,0.278,-28.300000000000004
2007.0,Blacksmith Token,BS,0.05259245011917059,-0.1,4.2,-18.8,-44.7,14814.0,310124648.0,1000000000.0,1191503.0,-44.6,0.012433036257567124,0.310124648,25.900000000000002
2008.0,Onigiri Kitty,OKY,0.009950330853168083,-0.5,-9.9,-13.8,14.1,2037.0,109215879.0,109000000.0,1189972.0,14.6,0.001711804983646674,1.0019805412844036,-27.9
2009.0,AntiMatter,MATTER,0.039220713153281295,-1.1,3.4,12.9,37.5,301545.0,33194608.0,100000000.0,1189756.0,38.6,0.2534511277942704,0.33194608,-24.6
2010.0,DogeBonk,DOBO,0.23901690047049992,-0.6,-10.1,-8.7,10.2,1600.0,555679170768111.0,250000000.0,1188299.0,10.799999999999999,0.0013464624644134178,2222716.683072444,-18.9
2011.0,Silent Notary,UBSN,0.1466943791508035,0.6,-4.6,-0.5,-18.0,158537.0,159642058841.0,186000000000.0,1188027.0,-18.6,0.13344562034364538,0.8582906389301075,17.5
2012.0,0xBitcoin,0XBTC,0.10436001532424277,-0.2,-0.2,-0.4,-5.1,378.0,10835900.0,21000000.0,1187469.0,-4.8999999999999995,0.0003183240994080688,0.5159952380952381,4.699999999999999
2013.0,Natus Vincere Fan Token,NAVI,0.31481073984003355,-0.7,0.5,0.4,29.4,9769.0,3172360.0,5000000.0,1178566.0,30.099999999999998,0.008288886663962816,0.634472,-29.0
2014.0,Flooring Protocol μMutantApeYachtClub,ΜMAYC,0.009950330853168083,-0.4,-1.3,-13.4,14.1,44490.0,122000000.0,122000000.0,1177230.0,14.5,0.03779210519609592,1.0,-27.5
2015.0,FaraLand,FARA,0.0295588022415444,-0.3,-10.1,-5.1,2.7,34920.0,40350000.0,71000000.0,1175867.0,3.0,0.029697236167015487,0.5683098591549296,-7.8
2016.0,April,APRIL,0.009950330853168083,-0.6,-6.7,-4.5,-36.7,50926.0,105788271.0,125000000.0,1175933.0,-36.1,0.04330688908296646,0.846306168,32.2
2017.0,UBXS,UBXS,0.04879016416943201,-0.7,-3.6,-5.9,95.5,257485.0,23627206.0,98000000.0,1172477.0,96.2,0.2196077193838344,0.2410939387755102,-101.4
2018.0,Tyrion.finance,$TYRION,0.009950330853168083,6.5,20.0,31.6,9.5,29927.0,208414601.0,1000000000.0,1164998.0,3.0,0.02568845611752123,0.208414601,22.1
2019.0,VEIL,VEIL,0.009950330853168083,0.0,79.3,46.2,240.7,1781.0,134467796.0,155000000.0,1160741.0,240.7,0.0015343646860066112,0.8675341677419355,-194.5
2020.0,Crabada,CRA,0.013902905168991423,-0.5,-14.3,153.3,1133.6,10730.0,355983565.0,1000000000.0,1158272.0,1134.1,0.009263799867388662,0.355983565,-980.3
2021.0,Ycash,YEC,0.07696104113612832,-4.5,8.7,32.7,83.1,4602.0,14426084.0,21000000.0,1156962.0,87.6,0.0039776587303645234,0.686956380952381,-50.39999999999999
2022.0,WHEE,WHEE,0.058268908123975775,0.5,11.7,15.4,-34.7,106027.0,21000000.0,21000000.0,1156065.0,-35.2,0.09171370121922211,1.0,50.1
